"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2000"	"2000"	1591	238370	667.4
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2001"	"2001"	1601	250119	640.1
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2002"	"2002"	1531	253804	603.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2003"	"2003"	1541	256649	600.4
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"1999"	"1999"	1658	230347	719.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2000"	"2000"	1709	239541	713.4
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2001"	"2001"	1713	237499	721.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2002"	"2002"	1675	248961	672.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2003"	"2003"	1645	252578	651.3
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"1999"	"1999"	1804	205309	878.7
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2000"	"2000"	1724	216318	797.0
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2001"	"2001"	1840	238834	770.4
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2002"	"2002"	1763	237284	743.0
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2003"	"2003"	1889	249053	758.5
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"1999"	"1999"	1883	204123	922.5
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2000"	"2000"	1825	208256	876.3
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2001"	"2001"	1891	221656	853.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2002"	"2002"	1863	238330	781.7
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2003"	"2003"	1907	236976	804.7
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"1999"	"1999"	1944	190260	1021.8
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2000"	"2000"	1975	198425	995.3
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2001"	"2001"	1897	208786	908.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2002"	"2002"	2043	220897	924.9
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2003"	"2003"	2124	237555	894.1
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"1999"	"1999"	1977	197149	1002.8
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2000"	"2000"	1992	198479	1003.6
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2001"	"2001"	2013	198609	1013.5
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2002"	"2002"	2028	208167	974.2
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2003"	"2003"	2148	220239	975.3
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"1999"	"1999"	2024	191201	1058.6
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2000"	"2000"	2127	199608	1065.6
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2001"	"2001"	2112	197705	1068.3
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2002"	"2002"	2120	197426	1073.8
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2003"	"2003"	2246	206657	1086.8
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"1999"	"1999"	1999	168303	1187.7
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2000"	"2000"	2150	177995	1207.9
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2001"	"2001"	2218	199951	1109.3
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2002"	"2002"	2265	197702	1145.7
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2003"	"2003"	2346	197965	1185.1
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"1999"	"1999"	1990	165394	1203.2
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2000"	"2000"	2159	170322	1267.6
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2001"	"2001"	2245	181270	1238.5
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2002"	"2002"	2338	198777	1176.2
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2003"	"2003"	2454	196190	1250.8
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"1999"	"1999"	1784	127529	1398.9
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2000"	"2000"	2108	155463	1355.9
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2001"	"2001"	2159	171406	1259.6
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2002"	"2002"	2357	180906	1302.9
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2003"	"2003"	2436	198524	1227.1
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"1999"	"1999"	1963	135630	1447.3
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2000"	"2000"	1878	131599	1427.1
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2001"	"2001"	2219	162307	1367.2
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2002"	"2002"	2387	170909	1396.6
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2003"	"2003"	2513	180380	1393.2
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"1999"	"1999"	1999	128539	1555.2
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2000"	"2000"	2044	130705	1563.8
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2001"	"2001"	1988	130927	1518.4
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2002"	"2002"	2401	160576	1495.2
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2003"	"2003"	2552	168533	1514.2
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"1999"	"1999"	2203	121564	1812.2
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2000"	"2000"	2095	123783	1692.5
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2001"	"2001"	2032	130824	1553.2
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2002"	"2002"	2105	130389	1614.4
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2003"	"2003"	2418	159987	1511.4
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"1999"	"1999"	2100	117303	1790.2
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2000"	"2000"	2115	121534	1740.3
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2001"	"2001"	2203	123488	1784.0
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2002"	"2002"	2182	129699	1682.4
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2003"	"2003"	2184	129171	1690.8
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"1999"	"1999"	2107	101116	2083.7
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2000"	"2000"	2137	109373	1953.9
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2001"	"2001"	2350	121508	1934.0
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2002"	"2002"	2307	122338	1885.8
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2003"	"2003"	2358	128574	1834.0
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"1999"	"1999"	2218	105420	2104.0
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2000"	"2000"	2258	105258	2145.2
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2001"	"2001"	2272	109636	2072.3
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2002"	"2002"	2419	119767	2019.8
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2003"	"2003"	2393	120390	1987.7
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"1999"	"1999"	2208	102983	2144.0
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2000"	"2000"	2249	105258	2136.7
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2001"	"2001"	2178	103497	2104.4
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2002"	"2002"	2381	107430	2216.3
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2003"	"2003"	2554	117034	2182.3
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"1999"	"1999"	2224	93969	2366.7
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2000"	"2000"	2205	95307	2313.6
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2001"	"2001"	2385	104996	2271.5
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2002"	"2002"	2319	102623	2259.7
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2003"	"2003"	2416	106856	2261.0
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"1999"	"1999"	2299	88459	2598.9
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2000"	"2000"	2314	94402	2451.2
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2001"	"2001"	2341	95059	2462.7
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2002"	"2002"	2554	103424	2469.4
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2003"	"2003"	2563	101011	2537.3
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"1999"	"1999"	2451	87821	2790.9
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2000"	"2000"	2373	87756	2704.1
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2001"	"2001"	2402	92875	2586.3
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2002"	"2002"	2450	93641	2616.4
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2003"	"2003"	2478	101985	2429.8
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"1999"	"1999"	2684	86157	3115.2
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2000"	"2000"	2612	87619	2981.1
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2001"	"2001"	2449	87211	2808.1
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2002"	"2002"	2588	90862	2848.3
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2003"	"2003"	2552	91427	2791.3
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"1999"	"1999"	2589	85341	3033.7
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2000"	"2000"	2610	86283	3024.9
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2001"	"2001"	2601	85471	3043.1
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2002"	"2002"	2528	85421	2959.5
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2003"	"2003"	2606	89100	2924.8
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"1999"	"1999"	2736	77471	3531.6
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2000"	"2000"	2501	76307	3277.5
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2001"	"2001"	2723	84843	3209.5
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2002"	"2002"	2589	83514	3100.1
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2003"	"2003"	2486	83549	2975.5
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"1999"	"1999"	2676	77088	3471.4
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2000"	"2000"	2791	77129	3618.6
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2001"	"2001"	2623	75977	3452.4
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2002"	"2002"	2699	82760	3261.2
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2003"	"2003"	2677	81578	3281.5
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"1999"	"1999"	2722	68967	3946.8
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2000"	"2000"	2732	68273	4001.6
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2001"	"2001"	2838	73732	3849.1
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2002"	"2002"	2657	74043	3588.5
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2003"	"2003"	2761	80803	3417.0
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"1999"	"1999"	2997	67602	4433.3
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2000"	"2000"	2721	67243	4046.5
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2001"	"2001"	2832	68311	4145.7
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2002"	"2002"	2819	71113	3964.1
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2003"	"2003"	2865	71275	4019.6
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"1999"	"1999"	3023	66699	4532.3
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2000"	"2000"	2981	66637	4473.5
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2001"	"2001"	2706	63621	4253.3
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2002"	"2002"	2762	65732	4201.9
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2003"	"2003"	2814	68307	4119.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"1999"	"1999"	2979	60003	4964.8
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2000"	"2000"	2897	60013	4827.3
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2001"	"2001"	3030	65552	4622.3
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2002"	"2002"	2839	61880	4587.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2003"	"2003"	2884	64129	4497.2
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"1999"	"1999"	3116	57299	5438.1
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2000"	"2000"	3151	58332	5401.8
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2001"	"2001"	2998	58281	5144.0
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2002"	"2002"	3002	62830	4778.0
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2003"	"2003"	2894	59131	4894.2
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"1999"	"1999"	3171	53681	5907.1
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2000"	"2000"	3182	54896	5796.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2001"	"2001"	3054	55611	5491.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2002"	"2002"	2997	55809	5370.1
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2003"	"2003"	3022	60162	5023.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"1999"	"1999"	3250	51166	6351.9
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2000"	"2000"	3179	52776	6023.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2001"	"2001"	3041	52773	5762.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2002"	"2002"	2967	52922	5606.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2003"	"2003"	2948	53103	5551.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"1999"	"1999"	3273	48218	6787.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2000"	"2000"	3245	49721	6526.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2001"	"2001"	3116	49688	6271.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2002"	"2002"	3019	49609	6085.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2003"	"2003"	2997	49592	6043.3
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"1999"	"1999"	3297	46831	7040.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2000"	"2000"	3139	44942	6984.6
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2001"	"2001"	3158	47223	6687.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2002"	"2002"	3087	47004	6567.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2003"	"2003"	3091	47119	6560.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	3212	40717	7888.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	3142	41501	7570.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	3071	42419	7239.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	3075	43985	6991.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	3051	43697	6982.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	2944	37477	7855.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	3039	37893	8020.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	3034	38778	7824.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	2982	39406	7567.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	3077	40913	7520.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	2980	33643	8857.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	2926	33540	8723.9
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	3050	35157	8675.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	3083	35633	8652.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	2908	36189	8035.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"1999"	"1999"	2737	31395	8717.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2000"	"2000"	2914	32566	8948.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2001"	"2001"	2811	30756	9139.7
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2002"	"2002"	3004	31977	9394.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2003"	"2003"	2959	32401	9132.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"1999"	"1999"	2428	24603	9868.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2000"	"2000"	2692	25902	10393.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2001"	"2001"	2838	29351	9669.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2002"	"2002"	2662	27946	9525.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2003"	"2003"	2815	29157	9654.6
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"1999"	"1999"	2345	21537	10888.2
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2000"	"2000"	2379	21960	10833.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2001"	"2001"	2618	23788	11005.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2002"	"2002"	2719	26299	10338.8
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2003"	"2003"	2560	25077	10208.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"1999"	"1999"	2169	18375	11804.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2000"	"2000"	2145	19226	11156.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2001"	"2001"	2276	19898	11438.3
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2002"	"2002"	2337	21215	11015.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2003"	"2003"	2652	23535	11268.3
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"1999"	"1999"	2167	17008	12741.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2000"	"2000"	2094	16862	12418.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2001"	"2001"	2111	16901	12490.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2002"	"2002"	2169	17437	12439.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2003"	"2003"	2187	18600	11758.1
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"1999"	"1999"	2064	Not Applicable	Not Applicable
